lr-Adam,step,train_loss,L_comp,L_IC,L_phys,L_obs,L_ae,N_steps,epoch,val_loss
9.999999999999994e-05,23399,,,,,,,,,
9.999999999999994e-05,23399,,,,,,,,,
,23399,0.06116190180182457,0.00022582999372389168,0.028849724680185318,0.031189853325486183,0.0008746106759645045,2.1882900909986347e-05,20.0,339,
9.999999999999994e-05,23449,,,,,,,,,
9.999999999999994e-05,23449,,,,,,,,,
9.999999999999994e-05,23449,,,,,,,,,
,23449,0.06422600150108337,0.003396587911993265,0.03340926393866539,0.02647755667567253,0.0009237788617610931,1.880646414065268e-05,20.0,339,
,23459,,,,,,,,339,0.9136342406272888
9.999999999999994e-05,23499,,,,,,,,,
9.999999999999994e-05,23499,,,,,,,,,
9.999999999999994e-05,23499,,,,,,,,,
,23499,0.07614542543888092,0.019149482250213623,0.030833132565021515,0.025345996022224426,0.0007992666214704514,1.7544716683914885e-05,20.0,340,
,23528,,,,,,,,340,0.9179904460906982
9.999999999999994e-05,23549,,,,,,,,,
9.999999999999994e-05,23549,,,,,,,,,
9.999999999999994e-05,23549,,,,,,,,,
,23549,0.05602381005883217,0.0008487902814522386,0.032199643552303314,0.02214813604950905,0.0008084780420176685,1.8763375919661485e-05,20.0,341,
,23597,,,,,,,,341,0.916229248046875
9.999999999999994e-05,23599,,,,,,,,,
9.999999999999994e-05,23599,,,,,,,,,
9.999999999999994e-05,23599,,,,,,,,,
,23599,0.058471743017435074,0.0020435485057532787,0.030175186693668365,0.025335464626550674,0.0008979951962828636,1.954573417606298e-05,20.0,342,
9.999999999999994e-05,23649,,,,,,,,,
9.999999999999994e-05,23649,,,,,,,,,
9.999999999999994e-05,23649,,,,,,,,,
,23649,0.06907650083303452,0.0015951415989547968,0.031484007835388184,0.03520558029413223,0.0007731171790510416,1.864953082986176e-05,20.0,342,
,23666,,,,,,,,342,0.9132463932037354
9.999999999999994e-05,23699,,,,,,,,,
9.999999999999994e-05,23699,,,,,,,,,
9.999999999999994e-05,23699,,,,,,,,,
,23699,0.09142626821994781,0.024663856253027916,0.0431126207113266,0.02279513329267502,0.0008353650337085128,1.9290329873911105e-05,20.0,343,
,23735,,,,,,,,343,0.9159685373306274
9.999999999999994e-05,23749,,,,,,,,,
9.999999999999994e-05,23749,,,,,,,,,
9.999999999999994e-05,23749,,,,,,,,,
,23749,0.1055188849568367,0.029675519093871117,0.046146146953105927,0.028704877942800522,0.0009731597383506596,1.917655572469812e-05,20.0,344,
9.999999999999994e-05,23799,,,,,,,,,
9.999999999999994e-05,23799,,,,,,,,,
9.999999999999994e-05,23799,,,,,,,,,
,23799,0.0565263070166111,0.00021247257245704532,0.033813390880823135,0.021727610379457474,0.0007549241418018937,1.790986061678268e-05,20.0,344,
,23804,,,,,,,,344,0.9165870547294617
9.999999999999994e-05,23849,,,,,,,,,
9.999999999999994e-05,23849,,,,,,,,,
9.999999999999994e-05,23849,,,,,,,,,
,23849,0.0917685255408287,0.03099149465560913,0.026662200689315796,0.032064251601696014,0.0020311472471803427,1.942874769156333e-05,20.0,345,
,23873,,,,,,,,345,0.9202945828437805
9.999999999999994e-05,23899,,,,,,,,,
9.999999999999994e-05,23899,,,,,,,,,
9.999999999999994e-05,23899,,,,,,,,,
,23899,0.08731378614902496,0.031028330326080322,0.02627250924706459,0.029149968177080154,0.000791146419942379,7.1828777436167e-05,20.0,346,
,23942,,,,,,,,346,0.907879650592804
9.999999999999994e-05,23949,,,,,,,,,
9.999999999999994e-05,23949,,,,,,,,,
9.999999999999994e-05,23949,,,,,,,,,
,23949,0.0577191598713398,0.0071548656560480595,0.027487723156809807,0.02227688767015934,0.0007756036357022822,2.4075128749245778e-05,20.0,347,
9.999999999999994e-05,23999,,,,,,,,,
9.999999999999994e-05,23999,,,,,,,,,
9.999999999999994e-05,23999,,,,,,,,,
,23999,0.060514118522405624,0.003366414923220873,0.03275153040885925,0.023585841059684753,0.0007897270261310041,2.0603427401511e-05,20.0,347,
,24011,,,,,,,,347,0.9200141429901123
9.999999999999994e-05,24049,,,,,,,,,
9.999999999999994e-05,24049,,,,,,,,,
9.999999999999994e-05,24049,,,,,,,,,
,24049,0.09168988466262817,0.029066283255815506,0.033426567912101746,0.028343431651592255,0.0008340873755514622,1.9509530829964206e-05,20.0,348,
,24080,,,,,,,,348,0.918087899684906
9.999999999999994e-05,24099,,,,,,,,,
9.999999999999994e-05,24099,,,,,,,,,
9.999999999999994e-05,24099,,,,,,,,,
,24099,0.06426817178726196,0.0001814671268220991,0.04098130762577057,0.022463448345661163,0.0006244925316423178,1.7459073205827735e-05,20.0,349,
9.999999999999994e-05,24149,,,,,,,,,
9.999999999999994e-05,24149,,,,,,,,,
9.999999999999994e-05,24149,,,,,,,,,
,24149,0.06620106101036072,0.01609945297241211,0.029930494725704193,0.019431456923484802,0.0007219992694444954,1.7661206584307365e-05,20.0,349,
,24149,,,,,,,,349,0.9158436059951782
9.999999999999994e-05,24199,,,,,,,,,
9.999999999999994e-05,24199,,,,,,,,,
9.999999999999994e-05,24199,,,,,,,,,
,24199,0.08756976574659348,0.03059854917228222,0.028460189700126648,0.027742493897676468,0.0007519819773733616,1.6554733520024456e-05,20.0,350,
,24218,,,,,,,,350,0.9138435125350952
9.999999999999994e-05,24249,,,,,,,,,
9.999999999999994e-05,24249,,,,,,,,,
9.999999999999994e-05,24249,,,,,,,,,
,24249,0.05231022834777832,0.0005324833909980953,0.029667219147086143,0.021059179678559303,0.0010341259185224771,1.721887747407891e-05,20.0,351,
,24287,,,,,,,,351,0.9161034226417542
9.999999999999994e-05,24299,,,,,,,,,
9.999999999999994e-05,24299,,,,,,,,,
9.999999999999994e-05,24299,,,,,,,,,
,24299,0.08223194628953934,0.021046169102191925,0.034132108092308044,0.02634834125638008,0.0006882799789309502,1.7047726942109875e-05,20.0,352,
9.999999999999994e-05,24349,,,,,,,,,
9.999999999999994e-05,24349,,,,,,,,,
9.999999999999994e-05,24349,,,,,,,,,
,24349,0.0539512038230896,0.0047533027827739716,0.02842426486313343,0.019998500123620033,0.0007565182168036699,1.861921737145167e-05,20.0,352,
,24356,,,,,,,,352,0.9107940793037415
9.999999999999994e-05,24399,,,,,,,,,
9.999999999999994e-05,24399,,,,,,,,,
9.999999999999994e-05,24399,,,,,,,,,
,24399,0.08442946523427963,0.02926982194185257,0.026881100609898567,0.027102908119559288,0.0011572103248909116,1.8425253074383363e-05,20.0,353,
,24425,,,,,,,,353,0.9158108234405518
9.999999999999994e-05,24449,,,,,,,,,
9.999999999999994e-05,24449,,,,,,,,,
9.999999999999994e-05,24449,,,,,,,,,
,24449,0.05143804848194122,0.0019614072516560555,0.027578093111515045,0.021102793514728546,0.0007771136006340384,1.8642080249264836e-05,20.0,354,
,24494,,,,,,,,354,0.9114875197410583
9.999999999999994e-05,24499,,,,,,,,,
9.999999999999994e-05,24499,,,,,,,,,
9.999999999999994e-05,24499,,,,,,,,,
,24499,0.08333397656679153,0.021345164626836777,0.037814609706401825,0.023548990488052368,0.0006074208649806678,1.7791346181184053e-05,20.0,355,
9.999999999999994e-05,24549,,,,,,,,,
9.999999999999994e-05,24549,,,,,,,,,
9.999999999999994e-05,24549,,,,,,,,,
,24549,0.047206029295921326,0.0003020826552528888,0.028427259996533394,0.017749976366758347,0.000708665931597352,1.804569001251366e-05,20.0,355,
,24563,,,,,,,,355,0.9142811298370361
9.999999999999994e-05,24599,,,,,,,,,
9.999999999999994e-05,24599,,,,,,,,,
9.999999999999994e-05,24599,,,,,,,,,
,24599,0.058644410222768784,0.0005762726068496704,0.02855120226740837,0.027654174715280533,0.00184544175863266,1.731980410113465e-05,20.0,356,
,24632,,,,,,,,356,0.9074479937553406
9.999999999999994e-05,24649,,,,,,,,,
9.999999999999994e-05,24649,,,,,,,,,
9.999999999999994e-05,24649,,,,,,,,,
,24649,0.06030120700597763,0.01477024145424366,0.028344091027975082,0.016128864139318466,0.001041176961734891,1.6830901586217806e-05,20.0,357,
9.999999999999994e-05,24699,,,,,,,,,
9.999999999999994e-05,24699,,,,,,,,,
9.999999999999994e-05,24699,,,,,,,,,
,24699,0.05803155526518822,0.005122050642967224,0.03127708658576012,0.02061701938509941,0.000768351717852056,0.0002470481558702886,20.0,357,
,24701,,,,,,,,357,0.9111406803131104
9.999999999999994e-05,24749,,,,,,,,,
9.999999999999994e-05,24749,,,,,,,,,
9.999999999999994e-05,24749,,,,,,,,,
,24749,0.07147296518087387,0.021632349118590355,0.026828357949852943,0.022262342274188995,0.000730710627976805,1.9210734535590746e-05,20.0,358,
,24770,,,,,,,,358,0.9182844161987305
9.999999999999994e-05,24799,,,,,,,,,
9.999999999999994e-05,24799,,,,,,,,,
9.999999999999994e-05,24799,,,,,,,,,
,24799,0.053339697420597076,0.0003034587134607136,0.02359362132847309,0.028708437457680702,0.0007166867726482451,1.7495223801233806e-05,20.0,359,
,24839,,,,,,,,359,0.9136924743652344
9.999999999999994e-05,24849,,,,,,,,,
9.999999999999994e-05,24849,,,,,,,,,
9.999999999999994e-05,24849,,,,,,,,,
,24849,0.09487214684486389,0.0366358682513237,0.034322116523981094,0.023037005215883255,0.0008603048045188189,1.6854708519531414e-05,20.0,360,
9.999999999999994e-05,24899,,,,,,,,,
9.999999999999994e-05,24899,,,,,,,,,
9.999999999999994e-05,24899,,,,,,,,,
,24899,0.04351537302136421,0.00012163745850557461,0.0228111669421196,0.019898671656847,0.0006675213808193803,1.6377465726691298e-05,20.0,360,
,24908,,,,,,,,360,0.9161161780357361
9.999999999999994e-05,24949,,,,,,,,,
9.999999999999994e-05,24949,,,,,,,,,
9.999999999999994e-05,24949,,,,,,,,,
,24949,0.059794601052999496,0.00019710371270775795,0.03410438448190689,0.024761322885751724,0.0007148036384023726,1.6984829926514067e-05,20.0,361,
,24977,,,,,,,,361,0.9094617962837219
9.999999999999994e-05,24999,,,,,,,,,
9.999999999999994e-05,24999,,,,,,,,,
9.999999999999994e-05,24999,,,,,,,,,
,24999,0.04928018897771835,0.0001284470927203074,0.029301438480615616,0.019165202975273132,0.000667980348225683,1.7116874005296268e-05,20.0,362,
,25046,,,,,,,,362,0.9094827771186829
9.999999999999994e-05,25049,,,,,,,,,
9.999999999999994e-05,25049,,,,,,,,,
9.999999999999994e-05,25049,,,,,,,,,
,25049,0.07542413473129272,0.01720779575407505,0.026827188208699226,0.030267227441072464,0.0011041902471333742,1.7730353647493757e-05,20.0,363,
9.999999999999994e-05,25099,,,,,,,,,
9.999999999999994e-05,25099,,,,,,,,,
9.999999999999994e-05,25099,,,,,,,,,
,25099,0.06529047340154648,0.0003775166114792228,0.03972915560007095,0.02435052953660488,0.0008153317030519247,1.794246054487303e-05,20.0,363,
,25115,,,,,,,,363,0.891264021396637
9.999999999999994e-05,25149,,,,,,,,,
9.999999999999994e-05,25149,,,,,,,,,
9.999999999999994e-05,25149,,,,,,,,,
,25149,0.07988167554140091,0.02246471308171749,0.02819109335541725,0.0281459279358387,0.001063498086296022,1.6439855244243518e-05,21.0,364,
,25184,,,,,,,,364,0.9194979071617126
9.999999999999994e-05,25199,,,,,,,,,
9.999999999999994e-05,25199,,,,,,,,,
9.999999999999994e-05,25199,,,,,,,,,
,25199,0.04548865184187889,0.0010803266195580363,0.026159321889281273,0.017500517889857292,0.0007272319635376334,2.125205719494261e-05,21.0,365,
9.999999999999994e-05,25249,,,,,,,,,
9.999999999999994e-05,25249,,,,,,,,,
9.999999999999994e-05,25249,,,,,,,,,
,25249,0.0673859715461731,0.022178038954734802,0.025599390268325806,0.018871577456593513,0.0006967495428398252,4.021975473733619e-05,21.0,365,
,25253,,,,,,,,365,0.9114465117454529
9.999999999999994e-05,25299,,,,,,,,,
9.999999999999994e-05,25299,,,,,,,,,
9.999999999999994e-05,25299,,,,,,,,,
,25299,0.05714227631688118,0.000781384704168886,0.027822190895676613,0.027680400758981705,0.0008404216496273875,1.787886139936745e-05,21.0,366,
,25322,,,,,,,,366,0.9134212732315063
9.999999999999994e-05,25349,,,,,,,,,
9.999999999999994e-05,25349,,,,,,,,,
9.999999999999994e-05,25349,,,,,,,,,
,25349,0.07620864361524582,0.018168149515986443,0.03501271456480026,0.021886423230171204,0.0011232123943045735,1.8139709936804138e-05,21.0,367,
,25391,,,,,,,,367,0.9179439544677734
9.999999999999994e-05,25399,,,,,,,,,
9.999999999999994e-05,25399,,,,,,,,,
9.999999999999994e-05,25399,,,,,,,,,
,25399,0.06852561235427856,0.02079535834491253,0.02336501143872738,0.023676615208387375,0.0006728935404680669,1.5734794942545705e-05,21.0,368,
9.999999999999994e-05,25449,,,,,,,,,
9.999999999999994e-05,25449,,,,,,,,,
9.999999999999994e-05,25449,,,,,,,,,
,25449,0.08259537070989609,0.03330058604478836,0.023422472178936005,0.025047821924090385,0.0008061584085226059,1.8326971257920377e-05,21.0,368,
,25460,,,,,,,,368,0.9141111373901367
9.999999999999994e-05,25499,,,,,,,,,
9.999999999999994e-05,25499,,,,,,,,,
9.999999999999994e-05,25499,,,,,,,,,
,25499,0.12137115746736526,0.03888397663831711,0.0424913689494133,0.03911225497722626,0.0008550600614398718,2.8500036933110096e-05,21.0,369,
,25529,,,,,,,,369,0.9089763760566711
9.999999999999994e-05,25549,,,,,,,,,
9.999999999999994e-05,25549,,,,,,,,,
9.999999999999994e-05,25549,,,,,,,,,
,25549,0.06573650985956192,0.00020160878193564713,0.034362178295850754,0.030482562258839607,0.0006737349322065711,1.6429568859166466e-05,21.0,370,
,25598,,,,,,,,370,0.9072647094726562
9.999999999999994e-05,25599,,,,,,,,,
9.999999999999994e-05,25599,,,,,,,,,
9.999999999999994e-05,25599,,,,,,,,,
,25599,0.07988239824771881,0.024264294654130936,0.02939927950501442,0.02547621913254261,0.0007270041387528181,1.5600488040945493e-05,21.0,371,
9.999999999999994e-05,25649,,,,,,,,,
9.999999999999994e-05,25649,,,,,,,,,
9.999999999999994e-05,25649,,,,,,,,,
,25649,0.07540969550609589,0.02202782779932022,0.02980829030275345,0.022873355075716972,0.0006830811034888029,1.7133561414084397e-05,21.0,371,
,25667,,,,,,,,371,0.9134231805801392
9.999999999999994e-05,25699,,,,,,,,,
9.999999999999994e-05,25699,,,,,,,,,
9.999999999999994e-05,25699,,,,,,,,,
,25699,0.06179003790020943,0.004713873378932476,0.032537709921598434,0.023442506790161133,0.001079121488146484,1.682590664131567e-05,21.0,372,
,25736,,,,,,,,372,0.9144176840782166
9.999999999999994e-05,25749,,,,,,,,,
9.999999999999994e-05,25749,,,,,,,,,
9.999999999999994e-05,25749,,,,,,,,,
,25749,0.061328690499067307,0.00020579987904056907,0.030254893004894257,0.03000469319522381,0.0008343150257132947,2.898655475291889e-05,21.0,373,
9.999999999999994e-05,25799,,,,,,,,,
9.999999999999994e-05,25799,,,,,,,,,
9.999999999999994e-05,25799,,,,,,,,,
,25799,0.10031260550022125,0.037784457206726074,0.03704588860273361,0.02460196241736412,0.0008644277113489807,1.58711973199388e-05,21.0,373,
,25805,,,,,,,,373,0.911084771156311
9.999999999999994e-05,25849,,,,,,,,,
9.999999999999994e-05,25849,,,,,,,,,
9.999999999999994e-05,25849,,,,,,,,,
,25849,0.08935680985450745,0.03690367937088013,0.028225498273968697,0.023418482393026352,0.0007923212833702564,1.6823123587528244e-05,21.0,374,
,25874,,,,,,,,374,0.9078258872032166
9.999999999999994e-05,25899,,,,,,,,,
9.999999999999994e-05,25899,,,,,,,,,
9.999999999999994e-05,25899,,,,,,,,,
,25899,0.04861246794462204,0.0005677143344655633,0.029110506176948547,0.018295448273420334,0.000624039676040411,1.4761384591110982e-05,21.0,375,
,25943,,,,,,,,375,0.8955925107002258
9.999999999999994e-05,25949,,,,,,,,,
9.999999999999994e-05,25949,,,,,,,,,
9.999999999999994e-05,25949,,,,,,,,,
,25949,0.06988673657178879,0.0186134185642004,0.028569087386131287,0.021902253851294518,0.0007855974836274981,1.637950299482327e-05,21.0,376,
9.999999999999994e-05,25999,,,,,,,,,
9.999999999999994e-05,25999,,,,,,,,,
9.999999999999994e-05,25999,,,,,,,,,
,25999,0.06579528748989105,0.0005182836903259158,0.03106837347149849,0.03347878158092499,0.0007094962056726217,2.034470162470825e-05,21.0,376,
,26012,,,,,,,,376,0.9067078232765198
9.999999999999994e-05,26049,,,,,,,,,
9.999999999999994e-05,26049,,,,,,,,,
9.999999999999994e-05,26049,,,,,,,,,
,26049,0.0716906264424324,0.022575221955776215,0.028926227241754532,0.019289035350084305,0.0008737451862543821,2.640053389768582e-05,21.0,377,
,26081,,,,,,,,377,0.9039371609687805
9.999999999999994e-05,26099,,,,,,,,,
9.999999999999994e-05,26099,,,,,,,,,
9.999999999999994e-05,26099,,,,,,,,,
,26099,0.05814820155501366,0.006830871105194092,0.03057452291250229,0.019834039732813835,0.0008893834892660379,1.9380842786631547e-05,21.0,378,
9.999999999999994e-05,26149,,,,,,,,,
9.999999999999994e-05,26149,,,,,,,,,
9.999999999999994e-05,26149,,,,,,,,,
,26149,0.06619782000780106,0.0183485709130764,0.025297435000538826,0.021426696330308914,0.0011008339934051037,2.42852602241328e-05,21.0,378,
,26150,,,,,,,,378,0.9102230072021484
9.999999999999994e-05,26199,,,,,,,,,
9.999999999999994e-05,26199,,,,,,,,,
9.999999999999994e-05,26199,,,,,,,,,
,26199,0.06104966625571251,0.00013493557344190776,0.02997039444744587,0.029844412580132484,0.0010224272264167666,7.749840005999431e-05,21.0,379,
,26219,,,,,,,,379,0.9114539623260498
9.999999999999994e-05,26249,,,,,,,,,
9.999999999999994e-05,26249,,,,,,,,,
9.999999999999994e-05,26249,,,,,,,,,
,26249,0.07474509626626968,0.01986704021692276,0.03543488681316376,0.01875324919819832,0.000662808888591826,2.7104184482595883e-05,21.0,380,
,26288,,,,,,,,380,0.9109280109405518
9.999999999999994e-05,26299,,,,,,,,,
9.999999999999994e-05,26299,,,,,,,,,
9.999999999999994e-05,26299,,,,,,,,,
,26299,0.0675036758184433,0.02098177745938301,0.026309717446565628,0.019304033368825912,0.0008926339214667678,1.55183624883648e-05,21.0,381,
9.999999999999994e-05,26349,,,,,,,,,
9.999999999999994e-05,26349,,,,,,,,,
9.999999999999994e-05,26349,,,,,,,,,
,26349,0.05068012326955795,0.00013559250510297716,0.028690245002508163,0.021032392978668213,0.0008056138176470995,1.6278647308354266e-05,21.0,381,
,26357,,,,,,,,381,0.8974554538726807
9.999999999999994e-05,26399,,,,,,,,,
9.999999999999994e-05,26399,,,,,,,,,
9.999999999999994e-05,26399,,,,,,,,,
,26399,0.06426988542079926,0.01709732413291931,0.025635693222284317,0.02072685770690441,0.0007949271239340305,1.5083729522302747e-05,21.0,382,
,26426,,,,,,,,382,0.9095569849014282
9.999999999999994e-05,26449,,,,,,,,,
9.999999999999994e-05,26449,,,,,,,,,
9.999999999999994e-05,26449,,,,,,,,,
,26449,0.05049963667988777,0.00022381797316484153,0.030744535848498344,0.01877235621213913,0.0007436342420987785,1.52925440488616e-05,21.0,383,
,26495,,,,,,,,383,0.9106101393699646
9.999999999999994e-05,26499,,,,,,,,,
9.999999999999994e-05,26499,,,,,,,,,
9.999999999999994e-05,26499,,,,,,,,,
,26499,0.056362640112638474,0.00012650544522330165,0.030743442475795746,0.024883555248379707,0.0005888296291232109,2.0308265447965823e-05,21.0,384,
9.999999999999994e-05,26549,,,,,,,,,
9.999999999999994e-05,26549,,,,,,,,,
9.999999999999994e-05,26549,,,,,,,,,
,26549,0.050691548734903336,0.003932497464120388,0.024916227906942368,0.02107115462422371,0.0007559371879324317,1.5732379324617796e-05,21.0,384,
,26564,,,,,,,,384,0.9040976166725159
9.999999999999994e-05,26599,,,,,,,,,
9.999999999999994e-05,26599,,,,,,,,,
9.999999999999994e-05,26599,,,,,,,,,
,26599,0.042637936770915985,0.0001428259420208633,0.022711915895342827,0.018930979073047638,0.0008376981131732464,1.4517244380840566e-05,21.0,385,
,26633,,,,,,,,385,0.9091668725013733
9.999999999999994e-05,26649,,,,,,,,,
9.999999999999994e-05,26649,,,,,,,,,
9.999999999999994e-05,26649,,,,,,,,,
,26649,0.07628384977579117,0.0184448454529047,0.03375137969851494,0.02331193909049034,0.0007593835471197963,1.630095357540995e-05,21.0,386,
9.999999999999994e-05,26699,,,,,,,,,
9.999999999999994e-05,26699,,,,,,,,,
9.999999999999994e-05,26699,,,,,,,,,
,26699,0.047942377626895905,0.001172739313915372,0.026784749701619148,0.019314726814627647,0.000655566283967346,1.4596737855754327e-05,21.0,386,
,26702,,,,,,,,386,0.9069053530693054
9.999999999999994e-05,26749,,,,,,,,,
9.999999999999994e-05,26749,,,,,,,,,
9.999999999999994e-05,26749,,,,,,,,,
,26749,0.04669589176774025,0.0019411410903558135,0.028378497809171677,0.01581323705613613,0.0005405194824561477,2.249156023026444e-05,21.0,387,
,26771,,,,,,,,387,0.9050855040550232
9.999999999999994e-05,26799,,,,,,,,,
9.999999999999994e-05,26799,,,,,,,,,
9.999999999999994e-05,26799,,,,,,,,,
,26799,0.06665293127298355,0.018766216933727264,0.027454368770122528,0.01972098834812641,0.0006880525033921003,2.3307093215407804e-05,21.0,388,
,26840,,,,,,,,388,0.906203031539917
9.999999999999994e-05,26849,,,,,,,,,
9.999999999999994e-05,26849,,,,,,,,,
9.999999999999994e-05,26849,,,,,,,,,
,26849,0.04751580208539963,0.0023364752996712923,0.025205738842487335,0.0193101167678833,0.0006479761796072125,1.549166154291015e-05,21.0,389,
9.999999999999994e-05,26899,,,,,,,,,
9.999999999999994e-05,26899,,,,,,,,,
9.999999999999994e-05,26899,,,,,,,,,
,26899,0.08114074170589447,0.023929782211780548,0.026446957141160965,0.029944220557808876,0.0007957934867590666,2.398029391770251e-05,21.0,389,
,26909,,,,,,,,389,0.9056386351585388
9.999999999999994e-05,26949,,,,,,,,,
9.999999999999994e-05,26949,,,,,,,,,
9.999999999999994e-05,26949,,,,,,,,,
,26949,0.0628863051533699,0.016702283173799515,0.025489091873168945,0.020091459155082703,0.0005676359287463129,3.583637226256542e-05,21.0,390,
,26978,,,,,,,,390,0.9041904807090759
9.999999999999994e-05,26999,,,,,,,,,
9.999999999999994e-05,26999,,,,,,,,,
9.999999999999994e-05,26999,,,,,,,,,
,26999,0.0866832286119461,0.038528718054294586,0.024757245555520058,0.022530440241098404,0.0008518823888152838,1.4946104784030467e-05,21.0,391,
,27047,,,,,,,,391,0.9094423055648804
9.999999999999994e-05,27049,,,,,,,,,
9.999999999999994e-05,27049,,,,,,,,,
9.999999999999994e-05,27049,,,,,,,,,
,27049,0.06794284284114838,0.016735773533582687,0.034478411078453064,0.015843220055103302,0.0008702939376235008,1.514647465228336e-05,21.0,392,
9.999999999999994e-05,27099,,,,,,,,,
9.999999999999994e-05,27099,,,,,,,,,
9.999999999999994e-05,27099,,,,,,,,,
,27099,0.06556367874145508,0.02226431667804718,0.024397432804107666,0.01764771156013012,0.0012388878967612982,1.5328272638726048e-05,21.0,392,
,27116,,,,,,,,392,0.9133018255233765
9.999999999999994e-05,27149,,,,,,,,,
9.999999999999994e-05,27149,,,,,,,,,
9.999999999999994e-05,27149,,,,,,,,,
,27149,0.06532727926969528,0.02050768956542015,0.026937954127788544,0.017228741198778152,0.0006364615983329713,1.6437827071058564e-05,21.0,393,
,27185,,,,,,,,393,0.9081992506980896
9.999999999999994e-05,27199,,,,,,,,,
9.999999999999994e-05,27199,,,,,,,,,
9.999999999999994e-05,27199,,,,,,,,,
,27199,0.07299160212278366,0.01823321357369423,0.030947629362344742,0.02323833853006363,0.0005580963334068656,1.4328317774925381e-05,21.0,394,
9.999999999999994e-05,27249,,,,,,,,,
9.999999999999994e-05,27249,,,,,,,,,
9.999999999999994e-05,27249,,,,,,,,,
,27249,0.0957755371928215,0.0406007245182991,0.029209982603788376,0.025319501757621765,0.0006298827356658876,1.545223312859889e-05,21.0,394,
,27254,,,,,,,,394,0.9117870330810547
9.999999999999994e-05,27299,,,,,,,,,
9.999999999999994e-05,27299,,,,,,,,,
9.999999999999994e-05,27299,,,,,,,,,
,27299,0.05108262225985527,0.00037841516314074397,0.03121587447822094,0.0184096097946167,0.0010641544358804822,1.456581139791524e-05,21.0,395,
,27323,,,,,,,,395,0.9012622833251953
9.999999999999994e-05,27349,,,,,,,,,
9.999999999999994e-05,27349,,,,,,,,,
9.999999999999994e-05,27349,,,,,,,,,
,27349,0.04717283695936203,0.002338067628443241,0.024389412254095078,0.01970754750072956,0.0007233258220367134,1.4483402082987595e-05,21.0,396,
,27392,,,,,,,,396,0.9045839309692383
9.999999999999994e-05,27399,,,,,,,,,
9.999999999999994e-05,27399,,,,,,,,,
9.999999999999994e-05,27399,,,,,,,,,
,27399,0.06929510086774826,0.0205216147005558,0.02966049313545227,0.018559951335191727,0.0005379691137932241,1.507305569248274e-05,21.0,397,
9.999999999999994e-05,27449,,,,,,,,,
9.999999999999994e-05,27449,,,,,,,,,
9.999999999999994e-05,27449,,,,,,,,,
,27449,0.05778476223349571,0.00035985506838187575,0.034778475761413574,0.022019999101758003,0.0006123872008174658,1.4049194760445971e-05,21.0,397,
,27461,,,,,,,,397,0.9104575514793396
9.999999999999994e-05,27499,,,,,,,,,
9.999999999999994e-05,27499,,,,,,,,,
9.999999999999994e-05,27499,,,,,,,,,
,27499,0.04582616686820984,0.00012546285870485008,0.02319237031042576,0.021640488877892494,0.000851985823828727,1.585890095157083e-05,21.0,398,
,27530,,,,,,,,398,0.9068005084991455
9.999999999999994e-05,27549,,,,,,,,,
9.999999999999994e-05,27549,,,,,,,,,
9.999999999999994e-05,27549,,,,,,,,,
,27549,0.040033429861068726,0.00038375583244487643,0.02217268943786621,0.016751842573285103,0.0007107388810254633,1.4401462976820767e-05,21.0,399,
9.999999999999994e-05,27599,,,,,,,,,
9.999999999999994e-05,27599,,,,,,,,,
9.999999999999994e-05,27599,,,,,,,,,
,27599,0.06475449353456497,0.018099216744303703,0.027471669018268585,0.018286965787410736,0.0008763422956690192,2.0291749024181627e-05,21.0,399,
,27599,,,,,,,,399,0.9057134985923767
9.999999999999994e-05,27649,,,,,,,,,
9.999999999999994e-05,27649,,,,,,,,,
9.999999999999994e-05,27649,,,,,,,,,
,27649,0.04923214018344879,0.0001006091624731198,0.025915801525115967,0.022618593648076057,0.0005774644669145346,1.9667741071316414e-05,21.0,400,
,27668,,,,,,,,400,0.907243549823761
9.999999999999994e-05,27699,,,,,,,,,
9.999999999999994e-05,27699,,,,,,,,,
9.999999999999994e-05,27699,,,,,,,,,
,27699,0.05901245027780533,0.016667233780026436,0.023841116577386856,0.017784150317311287,0.0007005793740972877,1.9372264432604425e-05,21.0,401,
,27737,,,,,,,,401,0.9061027765274048
9.999999999999994e-05,27749,,,,,,,,,
9.999999999999994e-05,27749,,,,,,,,,
9.999999999999994e-05,27749,,,,,,,,,
,27749,0.050657786428928375,0.00015352854097727686,0.02965502068400383,0.01978001929819584,0.0009172629797831178,0.00015195278683677316,21.0,402,
9.999999999999994e-05,27799,,,,,,,,,
9.999999999999994e-05,27799,,,,,,,,,
9.999999999999994e-05,27799,,,,,,,,,
,27799,0.060378313064575195,0.004430027678608894,0.03247729688882828,0.02274719625711441,0.0007081012590788305,1.5696206901338883e-05,21.0,402,
,27806,,,,,,,,402,0.9051371216773987
9.999999999999994e-05,27849,,,,,,,,,
9.999999999999994e-05,27849,,,,,,,,,
9.999999999999994e-05,27849,,,,,,,,,
,27849,0.04888312518596649,0.000303755106870085,0.03072812594473362,0.017179524526000023,0.0006574774160981178,1.4245150850911159e-05,21.0,403,
,27875,,,,,,,,403,0.8963670134544373
9.999999999999994e-05,27899,,,,,,,,,
9.999999999999994e-05,27899,,,,,,,,,
9.999999999999994e-05,27899,,,,,,,,,
,27899,0.0459166057407856,0.0016780915902927518,0.025885550305247307,0.017457954585552216,0.0008812010637484491,1.380591402266873e-05,22.0,404,
